Artists,Title,Song_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Prince,"Sign ""O"" the Times",spotify:track:2X6okzhnNPSzh9yxDMHHe3,0.832,0.453,9,-15.012,1,0.0618,0.172,2.27e-05,0.0549,0.783,122.363,audio_features,2X6okzhnNPSzh9yxDMHHe3,spotify:track:2X6okzhnNPSzh9yxDMHHe3,https://api.spotify.com/v1/tracks/2X6okzhnNPSzh9yxDMHHe3,https://api.spotify.com/v1/audio-analysis/2X6okzhnNPSzh9yxDMHHe3,227707,4
Prince,"Sign ""O"" the Times",spotify:track:2WwnFbWZ1DrTetqEqI1HUQ,0.809,0.484,7,-16.114,0,0.0388,0.181,1.5e-06,0.0285,0.927,95.603,audio_features,2WwnFbWZ1DrTetqEqI1HUQ,spotify:track:2WwnFbWZ1DrTetqEqI1HUQ,https://api.spotify.com/v1/tracks/2WwnFbWZ1DrTetqEqI1HUQ,https://api.spotify.com/v1/audio-analysis/2WwnFbWZ1DrTetqEqI1HUQ,241133,4
Prince,"Sign ""O"" the Times",spotify:track:7Bsfh7tZyAf6L5iQti86Rq,0.619,0.602,0,-14.872,1,0.0276,0.0741,0.0268,0.339,0.863,147.663,audio_features,7Bsfh7tZyAf6L5iQti86Rq,spotify:track:7Bsfh7tZyAf6L5iQti86Rq,https://api.spotify.com/v1/tracks/7Bsfh7tZyAf6L5iQti86Rq,https://api.spotify.com/v1/audio-analysis/7Bsfh7tZyAf6L5iQti86Rq,389227,4
Prince,"Sign ""O"" the Times",spotify:track:60vEugO8qAECUVj1KpiQaP,0.443,0.636,4,-6.724,1,0.059,0.526,0.000757,0.641,0.248,99.424,audio_features,60vEugO8qAECUVj1KpiQaP,spotify:track:60vEugO8qAECUVj1KpiQaP,https://api.spotify.com/v1/tracks/60vEugO8qAECUVj1KpiQaP,https://api.spotify.com/v1/audio-analysis/60vEugO8qAECUVj1KpiQaP,285693,4
Nachtmystium,Silencing Machine,spotify:track:418Qy1JcR0Cgc09yBnkz7n,0.293,0.996,8,-5.972,1,0.0707,4.59e-06,0.806,0.376,0.0263,150.073,audio_features,418Qy1JcR0Cgc09yBnkz7n,spotify:track:418Qy1JcR0Cgc09yBnkz7n,https://api.spotify.com/v1/tracks/418Qy1JcR0Cgc09yBnkz7n,https://api.spotify.com/v1/audio-analysis/418Qy1JcR0Cgc09yBnkz7n,268107,4
Emigrate,Silent So Long,spotify:track:6kilNCH4Xmz7awAeyI2tPu,0.432,0.988,7,-3.281,1,0.154,5.13e-05,0.00173,0.113,0.175,148.004,audio_features,6kilNCH4Xmz7awAeyI2tPu,spotify:track:6kilNCH4Xmz7awAeyI2tPu,https://api.spotify.com/v1/tracks/6kilNCH4Xmz7awAeyI2tPu,https://api.spotify.com/v1/audio-analysis/6kilNCH4Xmz7awAeyI2tPu,208373,4
Johnny Cash,Silver,spotify:track:3I1vEQhGwRK7URrTq4BqNl,0.572,0.668,10,-9.382,0,0.0361,0.355,0.0379,0.223,0.56,109.511,audio_features,3I1vEQhGwRK7URrTq4BqNl,spotify:track:3I1vEQhGwRK7URrTq4BqNl,https://api.spotify.com/v1/tracks/3I1vEQhGwRK7URrTq4BqNl,https://api.spotify.com/v1/audio-analysis/3I1vEQhGwRK7URrTq4BqNl,224813,4
Silver Sun,Silver Sun (Special Edition Expanded),spotify:track:1pt6PWakq2deNSwxIukiGz,0.123,0.836,9,-6.393,1,0.0901,0.137,0,0.439,0.335,176.289,audio_features,1pt6PWakq2deNSwxIukiGz,spotify:track:1pt6PWakq2deNSwxIukiGz,https://api.spotify.com/v1/tracks/1pt6PWakq2deNSwxIukiGz,https://api.spotify.com/v1/audio-analysis/1pt6PWakq2deNSwxIukiGz,159634,4
Deathspell Omega,"Si Monumentum Requires, Circumspice",spotify:track:0PmpFAt9R9uYVUoo2u0auz,0.127,0.399,11,-12.749,1,0.0469,0.241,0.558,0.208,0.187,85.76,audio_features,0PmpFAt9R9uYVUoo2u0auz,spotify:track:0PmpFAt9R9uYVUoo2u0auz,https://api.spotify.com/v1/tracks/0PmpFAt9R9uYVUoo2u0auz,https://api.spotify.com/v1/audio-analysis/0PmpFAt9R9uYVUoo2u0auz,343987,4
Deathspell Omega,"Si Monumentum Requires, Circumspice",spotify:track:2cPrPgXBRu69rnOp4CGV0g,0.198,0.962,2,-5.805,0,0.0598,3.08e-06,0.248,0.553,0.04,89.862,audio_features,2cPrPgXBRu69rnOp4CGV0g,spotify:track:2cPrPgXBRu69rnOp4CGV0g,https://api.spotify.com/v1/tracks/2cPrPgXBRu69rnOp4CGV0g,https://api.spotify.com/v1/audio-analysis/2cPrPgXBRu69rnOp4CGV0g,314480,4
Basement Jaxx,The Singles,spotify:track:2S5CHSeaE3s6zCePzAHJuH,0.645,0.952,10,-3.45,0,0.0487,0.0487,0.000752,0.316,0.848,126.86,audio_features,2S5CHSeaE3s6zCePzAHJuH,spotify:track:2S5CHSeaE3s6zCePzAHJuH,https://api.spotify.com/v1/tracks/2S5CHSeaE3s6zCePzAHJuH,https://api.spotify.com/v1/audio-analysis/2S5CHSeaE3s6zCePzAHJuH,217120,4
Basement Jaxx,The Singles,spotify:track:3uPl8OcR8Lm5mHWaE57P3H,0.85,0.946,11,-4.904,0,0.18,0.0212,0.000282,0.158,0.865,126.83,audio_features,3uPl8OcR8Lm5mHWaE57P3H,spotify:track:3uPl8OcR8Lm5mHWaE57P3H,https://api.spotify.com/v1/tracks/3uPl8OcR8Lm5mHWaE57P3H,https://api.spotify.com/v1/audio-analysis/3uPl8OcR8Lm5mHWaE57P3H,218533,4
Basement Jaxx,The Singles,spotify:track:3mFu7z9GEpqnyFUtsCtpn6,0.69,0.964,8,-4.823,1,0.0459,0.00289,0.0146,0.0883,0.743,126.974,audio_features,3mFu7z9GEpqnyFUtsCtpn6,spotify:track:3mFu7z9GEpqnyFUtsCtpn6,https://api.spotify.com/v1/tracks/3mFu7z9GEpqnyFUtsCtpn6,https://api.spotify.com/v1/audio-analysis/3mFu7z9GEpqnyFUtsCtpn6,199973,4
The Distillers,Sing Sing Death House,spotify:track:00dIhpeebdrRaWuWYKd2xU,0.179,0.996,2,-3.293,1,0.209,0.000391,1.01e-06,0.602,0.353,165.394,audio_features,00dIhpeebdrRaWuWYKd2xU,spotify:track:00dIhpeebdrRaWuWYKd2xU,https://api.spotify.com/v1/tracks/00dIhpeebdrRaWuWYKd2xU,https://api.spotify.com/v1/audio-analysis/00dIhpeebdrRaWuWYKd2xU,190160,4
The Distillers,Sing Sing Death House,spotify:track:1wDfhmlEvVEbQnEIdMRfvf,0.194,0.983,9,-3.216,1,0.0951,0.000159,1.17e-05,0.362,0.411,154.841,audio_features,1wDfhmlEvVEbQnEIdMRfvf,spotify:track:1wDfhmlEvVEbQnEIdMRfvf,https://api.spotify.com/v1/tracks/1wDfhmlEvVEbQnEIdMRfvf,https://api.spotify.com/v1/audio-analysis/1wDfhmlEvVEbQnEIdMRfvf,181533,4
The Distillers,Sing Sing Death House,spotify:track:4D7sweC53ikn2HrABdrvdm,0.486,0.971,2,-3.294,1,0.0694,0.00335,0,0.389,0.377,100.264,audio_features,4D7sweC53ikn2HrABdrvdm,spotify:track:4D7sweC53ikn2HrABdrvdm,https://api.spotify.com/v1/tracks/4D7sweC53ikn2HrABdrvdm,https://api.spotify.com/v1/audio-analysis/4D7sweC53ikn2HrABdrvdm,209627,4
Roy Orbison,Sings Lonely and Blue,spotify:track:0PkBTqRtN25z3oKasWoKlj,0.57,0.529,5,-10.769,1,0.028,0.377,0.00509,0.203,0.934,123.273,audio_features,0PkBTqRtN25z3oKasWoKlj,spotify:track:0PkBTqRtN25z3oKasWoKlj,https://api.spotify.com/v1/tracks/0PkBTqRtN25z3oKasWoKlj,https://api.spotify.com/v1/audio-analysis/0PkBTqRtN25z3oKasWoKlj,145533,4
In Solitude,Sister,spotify:track:0vIXP5GErDKsDf8j2WquhK,0.379,0.973,7,-4.343,1,0.0831,0.0278,0.619,0.242,0.377,149.928,audio_features,0vIXP5GErDKsDf8j2WquhK,spotify:track:0vIXP5GErDKsDf8j2WquhK,https://api.spotify.com/v1/tracks/0vIXP5GErDKsDf8j2WquhK,https://api.spotify.com/v1/audio-analysis/0vIXP5GErDKsDf8j2WquhK,277027,4
In Solitude,Sister,spotify:track:4RX3OTNFlsqPcY9BvDYnYF,0.415,0.935,7,-5.136,1,0.0774,0.00193,0.0992,0.0839,0.46,137.021,audio_features,4RX3OTNFlsqPcY9BvDYnYF,spotify:track:4RX3OTNFlsqPcY9BvDYnYF,https://api.spotify.com/v1/tracks/4RX3OTNFlsqPcY9BvDYnYF,https://api.spotify.com/v1/audio-analysis/4RX3OTNFlsqPcY9BvDYnYF,352933,4
The Wonder Years,Sister Cities,spotify:track:6N0oSpjYbBGJMrwVMmTQAx,0.255,0.872,7,-4.371,1,0.085,2.59e-05,0.00013,0.0347,0.381,179.78,audio_features,6N0oSpjYbBGJMrwVMmTQAx,spotify:track:6N0oSpjYbBGJMrwVMmTQAx,https://api.spotify.com/v1/tracks/6N0oSpjYbBGJMrwVMmTQAx,https://api.spotify.com/v1/audio-analysis/6N0oSpjYbBGJMrwVMmTQAx,181000,4
Coliseum,Sister Faith,spotify:track:6vHu89UnLB7oAZWbCCwNfm,0.467,0.934,5,-5.306,1,0.0359,0.000958,0.0131,0.232,0.788,90.663,audio_features,6vHu89UnLB7oAZWbCCwNfm,spotify:track:6vHu89UnLB7oAZWbCCwNfm,https://api.spotify.com/v1/tracks/6vHu89UnLB7oAZWbCCwNfm,https://api.spotify.com/v1/audio-analysis/6vHu89UnLB7oAZWbCCwNfm,231293,4
Coliseum,Sister Faith,spotify:track:032f7bmfeuuFd3Z3JEYLO8,0.425,0.981,9,-4.468,0,0.0681,0.00127,0.0058,0.348,0.614,166.059,audio_features,032f7bmfeuuFd3Z3JEYLO8,spotify:track:032f7bmfeuuFd3Z3JEYLO8,https://api.spotify.com/v1/tracks/032f7bmfeuuFd3Z3JEYLO8,https://api.spotify.com/v1/audio-analysis/032f7bmfeuuFd3Z3JEYLO8,240614,4
Bush,Sixteen Stone (Remastered),spotify:track:4gawTLtYS4aVK7xqKZHkJJ,0.482,0.85,0,-4.397,1,0.0473,0.00034,0.00211,0.124,0.394,134.21,audio_features,4gawTLtYS4aVK7xqKZHkJJ,spotify:track:4gawTLtYS4aVK7xqKZHkJJ,https://api.spotify.com/v1/tracks/4gawTLtYS4aVK7xqKZHkJJ,https://api.spotify.com/v1/audio-analysis/4gawTLtYS4aVK7xqKZHkJJ,278133,4
Bush,Sixteen Stone (Remastered),spotify:track:2Vd8uLBFSJVRu20OGp6LYG,0.367,0.945,7,-3.252,1,0.0705,0.00014,0,0.169,0.216,112.63,audio_features,2Vd8uLBFSJVRu20OGp6LYG,spotify:track:2Vd8uLBFSJVRu20OGp6LYG,https://api.spotify.com/v1/tracks/2Vd8uLBFSJVRu20OGp6LYG,https://api.spotify.com/v1/audio-analysis/2Vd8uLBFSJVRu20OGp6LYG,264227,4
Bush,Sixteen Stone (Remastered),spotify:track:0lXrp1d2S5X4mbBH978ejJ,0.232,0.929,9,-4.417,1,0.0949,2.27e-05,0.00329,0.131,0.175,112.848,audio_features,0lXrp1d2S5X4mbBH978ejJ,spotify:track:0lXrp1d2S5X4mbBH978ejJ,https://api.spotify.com/v1/tracks/0lXrp1d2S5X4mbBH978ejJ,https://api.spotify.com/v1/audio-analysis/0lXrp1d2S5X4mbBH978ejJ,256333,4
Bush,Sixteen Stone (Remastered),spotify:track:2nzlgHTbUDzuRtTFoX3qfJ,0.427,0.337,5,-11.38,1,0.0324,0.0325,0.00215,0.0872,0.0849,114.075,audio_features,2nzlgHTbUDzuRtTFoX3qfJ,spotify:track:2nzlgHTbUDzuRtTFoX3qfJ,https://api.spotify.com/v1/tracks/2nzlgHTbUDzuRtTFoX3qfJ,https://api.spotify.com/v1/audio-analysis/2nzlgHTbUDzuRtTFoX3qfJ,266493,4
Helmet,Size Matters,spotify:track:5aAr5Y5wXiUMHVEtvaCXkt,0.533,0.965,5,-3.371,0,0.084,9.88e-05,0,0.247,0.34,94.88,audio_features,5aAr5Y5wXiUMHVEtvaCXkt,spotify:track:5aAr5Y5wXiUMHVEtvaCXkt,https://api.spotify.com/v1/tracks/5aAr5Y5wXiUMHVEtvaCXkt,https://api.spotify.com/v1/audio-analysis/5aAr5Y5wXiUMHVEtvaCXkt,151120,4
Inter Arma,Sky Burial,spotify:track:6F7jrKUjOGITyZl9XYFQdC,0.122,0.69,4,-6.791,0,0.0524,0.00233,0.889,0.166,0.118,160.267,audio_features,6F7jrKUjOGITyZl9XYFQdC,spotify:track:6F7jrKUjOGITyZl9XYFQdC,https://api.spotify.com/v1/tracks/6F7jrKUjOGITyZl9XYFQdC,https://api.spotify.com/v1/audio-analysis/6F7jrKUjOGITyZl9XYFQdC,607374,4
Amorphis,Skyforger,spotify:track:7sHGxzaWViGHxW7RnQ2ENu,0.454,0.95,10,-4.149,1,0.0436,0.000128,0.00477,0.0495,0.317,124.007,audio_features,7sHGxzaWViGHxW7RnQ2ENu,spotify:track:7sHGxzaWViGHxW7RnQ2ENu,https://api.spotify.com/v1/tracks/7sHGxzaWViGHxW7RnQ2ENu,https://api.spotify.com/v1/audio-analysis/7sHGxzaWViGHxW7RnQ2ENu,253400,4
Hayden,Skyscraper National Park,spotify:track:7q4l4P4bdBkqpyXM64Dls3,0.528,0.157,2,-15.109,0,0.0352,0.269,0.222,0.113,0.228,112.606,audio_features,7q4l4P4bdBkqpyXM64Dls3,spotify:track:7q4l4P4bdBkqpyXM64Dls3,https://api.spotify.com/v1/tracks/7q4l4P4bdBkqpyXM64Dls3,https://api.spotify.com/v1/audio-analysis/7q4l4P4bdBkqpyXM64Dls3,275110,4
Pavement,Slanted And Enchanted,spotify:track:1MYhWOMpHxCYEgDzZKrRql,0.527,0.397,9,-6.656,1,0.0353,0.848,0.022,0.117,0.266,92.527,audio_features,1MYhWOMpHxCYEgDzZKrRql,spotify:track:1MYhWOMpHxCYEgDzZKrRql,https://api.spotify.com/v1/tracks/1MYhWOMpHxCYEgDzZKrRql,https://api.spotify.com/v1/audio-analysis/1MYhWOMpHxCYEgDzZKrRql,236093,4
At The Gates,Slaughter Of The Soul,spotify:track:63qjdBUGCiDzle4KGuypCX,0.243,0.984,7,-6.825,1,0.106,2.75e-06,0.917,0.332,0.259,118.784,audio_features,63qjdBUGCiDzle4KGuypCX,spotify:track:63qjdBUGCiDzle4KGuypCX,https://api.spotify.com/v1/tracks/63qjdBUGCiDzle4KGuypCX,https://api.spotify.com/v1/audio-analysis/63qjdBUGCiDzle4KGuypCX,215547,4
Sleep,Sleep's Holy Mountain,spotify:track:6qLgGLeawKyhMFJ848XtYD,0.352,0.65,5,-13.169,1,0.0415,0.00254,0.286,0.174,0.464,123.607,audio_features,6qLgGLeawKyhMFJ848XtYD,spotify:track:6qLgGLeawKyhMFJ848XtYD,https://api.spotify.com/v1/tracks/6qLgGLeawKyhMFJ848XtYD,https://api.spotify.com/v1/audio-analysis/6qLgGLeawKyhMFJ848XtYD,343160,4
Sleep,Sleep's Holy Mountain,spotify:track:1G7rpMjaBTqczxxzJdHToF,0.274,0.529,5,-12.981,1,0.0365,0.0328,0.037,0.123,0.223,98.559,audio_features,1G7rpMjaBTqczxxzJdHToF,spotify:track:1G7rpMjaBTqczxxzJdHToF,https://api.spotify.com/v1/tracks/1G7rpMjaBTqczxxzJdHToF,https://api.spotify.com/v1/audio-analysis/1G7rpMjaBTqczxxzJdHToF,524293,4
T. Rex,The Slider (The Visconti Master),spotify:track:0HfgYHSJmegk74LODFB3Yc,0.348,0.869,11,-5.36,0,0.0791,0.00566,0.0141,0.102,0.664,128.025,audio_features,0HfgYHSJmegk74LODFB3Yc,spotify:track:0HfgYHSJmegk74LODFB3Yc,https://api.spotify.com/v1/tracks/0HfgYHSJmegk74LODFB3Yc,https://api.spotify.com/v1/audio-analysis/0HfgYHSJmegk74LODFB3Yc,149680,4
Slipknot,Slipknot (10th Anniversary Edition),spotify:track:1g8lVIsEkDaGD1nKw6fwUb,0.38,0.994,7,-4.638,1,0.124,0.000536,0.00128,0.0956,0.267,96.325,audio_features,1g8lVIsEkDaGD1nKw6fwUb,spotify:track:1g8lVIsEkDaGD1nKw6fwUb,https://api.spotify.com/v1/tracks/1g8lVIsEkDaGD1nKw6fwUb,https://api.spotify.com/v1/audio-analysis/1g8lVIsEkDaGD1nKw6fwUb,199881,4
Slipknot,Slipknot (10th Anniversary Edition),spotify:track:0iget4icTqUya9wtpvCTF2,0.443,0.993,11,-4.517,0,0.101,0.000456,0.0437,0.307,0.276,106.875,audio_features,0iget4icTqUya9wtpvCTF2,spotify:track:0iget4icTqUya9wtpvCTF2,https://api.spotify.com/v1/tracks/0iget4icTqUya9wtpvCTF2,https://api.spotify.com/v1/audio-analysis/0iget4icTqUya9wtpvCTF2,218093,4
Bon Jovi,Slippery When Wet (Remastered),spotify:track:0whc72kLlbhR5QMmj9XPnb,0.265,0.805,7,-3.967,1,0.0396,0.126,0.0119,0.306,0.239,149.964,audio_features,0whc72kLlbhR5QMmj9XPnb,spotify:track:0whc72kLlbhR5QMmj9XPnb,https://api.spotify.com/v1/tracks/0whc72kLlbhR5QMmj9XPnb,https://api.spotify.com/v1/audio-analysis/0whc72kLlbhR5QMmj9XPnb,308667,4
Cobalt,Slow Forever,spotify:track:1HRwKWGgkRdWPqpVW68FoA,0.264,0.946,2,-5.152,1,0.0697,0.000111,0.0622,0.0631,0.083,146.037,audio_features,1HRwKWGgkRdWPqpVW68FoA,spotify:track:1HRwKWGgkRdWPqpVW68FoA,https://api.spotify.com/v1/tracks/1HRwKWGgkRdWPqpVW68FoA,https://api.spotify.com/v1/audio-analysis/1HRwKWGgkRdWPqpVW68FoA,528333,4
Cobalt,Slow Forever,spotify:track:4NV2MFAx3eof8viPvuVho3,0.183,0.982,3,-4.009,1,0.131,7.76e-06,0.245,0.351,0.144,82.533,audio_features,4NV2MFAx3eof8viPvuVho3,spotify:track:4NV2MFAx3eof8viPvuVho3,https://api.spotify.com/v1/tracks/4NV2MFAx3eof8viPvuVho3,https://api.spotify.com/v1/audio-analysis/4NV2MFAx3eof8viPvuVho3,392680,4
Cobalt,Slow Forever,spotify:track:2XpFzsEl1txS207hNQBQZI,0.261,0.967,7,-4.571,1,0.0883,8.46e-05,0.548,0.558,0.0466,133.11,audio_features,2XpFzsEl1txS207hNQBQZI,spotify:track:2XpFzsEl1txS207hNQBQZI,https://api.spotify.com/v1/tracks/2XpFzsEl1txS207hNQBQZI,https://api.spotify.com/v1/audio-analysis/2XpFzsEl1txS207hNQBQZI,553573,4
Cobalt,Slow Forever,spotify:track:6ycAB8zVO0krJJ6qngbAWy,0.438,0.984,8,-4.791,1,0.125,7.02e-06,0.194,0.0948,0.0987,134.949,audio_features,6ycAB8zVO0krJJ6qngbAWy,spotify:track:6ycAB8zVO0krJJ6qngbAWy,https://api.spotify.com/v1/tracks/6ycAB8zVO0krJJ6qngbAWy,https://api.spotify.com/v1/audio-analysis/6ycAB8zVO0krJJ6qngbAWy,404600,4
Cobalt,Slow Forever,spotify:track:4l2ofEVaeGd8Udvz6pCfmT,0.327,0.947,2,-5.316,1,0.0784,9.56e-05,0.253,0.232,0.0617,106.001,audio_features,4l2ofEVaeGd8Udvz6pCfmT,spotify:track:4l2ofEVaeGd8Udvz6pCfmT,https://api.spotify.com/v1/tracks/4l2ofEVaeGd8Udvz6pCfmT,https://api.spotify.com/v1/audio-analysis/4l2ofEVaeGd8Udvz6pCfmT,676333,4
Cobalt,Slow Forever,spotify:track:0aHVwCy04Msmj3wU6fD7q1,0.296,0.915,2,-5.469,1,0.0613,1.76e-05,0.629,0.228,0.299,117.289,audio_features,0aHVwCy04Msmj3wU6fD7q1,spotify:track:0aHVwCy04Msmj3wU6fD7q1,https://api.spotify.com/v1/tracks/0aHVwCy04Msmj3wU6fD7q1,https://api.spotify.com/v1/audio-analysis/0aHVwCy04Msmj3wU6fD7q1,575507,5
Obituary,Slowly We Rot (Reissue),spotify:track:5F6ZrWLngDICyjazxM1gNq,0.275,0.947,0,-6.696,1,0.0835,1.08e-05,0.00968,0.124,0.0835,107.1,audio_features,5F6ZrWLngDICyjazxM1gNq,spotify:track:5F6ZrWLngDICyjazxM1gNq,https://api.spotify.com/v1/tracks/5F6ZrWLngDICyjazxM1gNq,https://api.spotify.com/v1/audio-analysis/5F6ZrWLngDICyjazxM1gNq,218427,3
The Offspring,Smash,spotify:track:5JJDu0Z5DKe7mR31MGksSg,0.519,0.77,7,-8.788,1,0.0809,0.0675,3.48e-06,0.0762,0.921,158.29,audio_features,5JJDu0Z5DKe7mR31MGksSg,spotify:track:5JJDu0Z5DKe7mR31MGksSg,https://api.spotify.com/v1/tracks/5JJDu0Z5DKe7mR31MGksSg,https://api.spotify.com/v1/audio-analysis/5JJDu0Z5DKe7mR31MGksSg,197800,4
The Offspring,Smash,spotify:track:6qpN7PrkVsP3N3xO7WlCaw,0.488,0.862,0,-7.595,1,0.0476,0.0204,0,0.359,0.706,104.56,audio_features,6qpN7PrkVsP3N3xO7WlCaw,spotify:track:6qpN7PrkVsP3N3xO7WlCaw,https://api.spotify.com/v1/tracks/6qpN7PrkVsP3N3xO7WlCaw,https://api.spotify.com/v1/audio-analysis/6qpN7PrkVsP3N3xO7WlCaw,257827,4
Mortiis,The Smell of Rain,spotify:track:3f9PuAbfQimWKrys4rPybJ,0.616,0.707,7,-8.953,1,0.0376,0.00133,0.000113,0.38,0.597,119.98,audio_features,3f9PuAbfQimWKrys4rPybJ,spotify:track:3f9PuAbfQimWKrys4rPybJ,https://api.spotify.com/v1/tracks/3f9PuAbfQimWKrys4rPybJ,https://api.spotify.com/v1/audio-analysis/3f9PuAbfQimWKrys4rPybJ,362733,4
L7,Smell The Magic,spotify:track:0GLlGaNAqRkQRlgj9toYo8,0.337,0.888,5,-9.311,1,0.0689,0.027,2.98e-05,0.154,0.442,182.919,audio_features,0GLlGaNAqRkQRlgj9toYo8,spotify:track:0GLlGaNAqRkQRlgj9toYo8,https://api.spotify.com/v1/tracks/0GLlGaNAqRkQRlgj9toYo8,https://api.spotify.com/v1/audio-analysis/0GLlGaNAqRkQRlgj9toYo8,157160,4
The Beach Boys,Smiley Smile (Remastered),spotify:track:7BO7ZbaEmgCSSp3znPMxN4,0.426,0.583,1,-7.442,1,0.0354,0.524,4.05e-06,0.147,0.232,116.803,audio_features,7BO7ZbaEmgCSSp3znPMxN4,spotify:track:7BO7ZbaEmgCSSp3znPMxN4,https://api.spotify.com/v1/tracks/7BO7ZbaEmgCSSp3znPMxN4,https://api.spotify.com/v1/audio-analysis/7BO7ZbaEmgCSSp3znPMxN4,219307,1
The Smiths,The Smiths,spotify:track:5bSASu4W0HJx6CuG8rbRcA,0.67,0.571,9,-9.976,1,0.0255,0.00507,7.23e-05,0.124,0.899,109.905,audio_features,5bSASu4W0HJx6CuG8rbRcA,spotify:track:5bSASu4W0HJx6CuG8rbRcA,https://api.spotify.com/v1/tracks/5bSASu4W0HJx6CuG8rbRcA,https://api.spotify.com/v1/audio-analysis/5bSASu4W0HJx6CuG8rbRcA,359227,4
The Smiths,The Smiths,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,0.611,0.846,11,-5.9,1,0.0436,0.00509,0,0.0784,0.751,103.912,audio_features,1FvDJ9KGxcqwv1utyPL3JZ,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,https://api.spotify.com/v1/tracks/1FvDJ9KGxcqwv1utyPL3JZ,https://api.spotify.com/v1/audio-analysis/1FvDJ9KGxcqwv1utyPL3JZ,162920,4
The Datsuns,Smoke & Mirrors,spotify:track:4NzHVGpkcj7cJ6LeCVjnVP,0.208,0.974,9,-4.724,0,0.14,5.48e-06,0.000109,0.16,0.281,177.502,audio_features,4NzHVGpkcj7cJ6LeCVjnVP,spotify:track:4NzHVGpkcj7cJ6LeCVjnVP,https://api.spotify.com/v1/tracks/4NzHVGpkcj7cJ6LeCVjnVP,https://api.spotify.com/v1/audio-analysis/4NzHVGpkcj7cJ6LeCVjnVP,227000,4
Imagine Dragons,Smoke + Mirrors,spotify:track:64MmobYNviePoiaINMrbMn,0.552,0.76,11,-6.861,0,0.0367,0.00713,0.0113,0.313,0.338,104.957,audio_features,64MmobYNviePoiaINMrbMn,spotify:track:64MmobYNviePoiaINMrbMn,https://api.spotify.com/v1/tracks/64MmobYNviePoiaINMrbMn,https://api.spotify.com/v1/audio-analysis/64MmobYNviePoiaINMrbMn,232333,4
Johnny Thunders,So Alone,spotify:track:2soxUQx6rPfOk0kHNePbhq,0.478,0.679,2,-7.645,1,0.0348,0.0674,0.0248,0.224,0.295,121.985,audio_features,2soxUQx6rPfOk0kHNePbhq,spotify:track:2soxUQx6rPfOk0kHNePbhq,https://api.spotify.com/v1/tracks/2soxUQx6rPfOk0kHNePbhq,https://api.spotify.com/v1/audio-analysis/2soxUQx6rPfOk0kHNePbhq,226080,4
Social Distortion,Social Distortion,spotify:track:3hKScGxI28Zor6zJ7JL7aS,0.336,0.942,5,-9.252,0,0.0492,0.0114,0.0291,0.0833,0.703,179.874,audio_features,3hKScGxI28Zor6zJ7JL7aS,spotify:track:3hKScGxI28Zor6zJ7JL7aS,https://api.spotify.com/v1/tracks/3hKScGxI28Zor6zJ7JL7aS,https://api.spotify.com/v1/audio-analysis/3hKScGxI28Zor6zJ7JL7aS,230773,4
Madcon,So Dark The Con Of Man,spotify:track:1XyL3J7eTTKnxRZAM3LqIT,0.715,0.8,4,-5.144,0,0.057,0.0271,0,0.0648,0.445,129.023,audio_features,1XyL3J7eTTKnxRZAM3LqIT,spotify:track:1XyL3J7eTTKnxRZAM3LqIT,https://api.spotify.com/v1/tracks/1XyL3J7eTTKnxRZAM3LqIT,https://api.spotify.com/v1/audio-analysis/1XyL3J7eTTKnxRZAM3LqIT,216147,4
The Ataris,"So Long, Astoria",spotify:track:5BmagRD7Thki6O1zZwbxBy,0.251,0.954,6,-2.879,1,0.0691,0.000674,0.000132,0.0975,0.264,191.059,audio_features,5BmagRD7Thki6O1zZwbxBy,spotify:track:5BmagRD7Thki6O1zZwbxBy,https://api.spotify.com/v1/tracks/5BmagRD7Thki6O1zZwbxBy,https://api.spotify.com/v1/audio-analysis/5BmagRD7Thki6O1zZwbxBy,258000,4
Windhand,Soma,spotify:track:3bZG5LMoqBiXDwSSi2p2VN,0.158,0.83,3,-6.228,1,0.0572,0.000715,0.898,0.177,0.132,134.445,audio_features,3bZG5LMoqBiXDwSSi2p2VN,spotify:track:3bZG5LMoqBiXDwSSi2p2VN,https://api.spotify.com/v1/tracks/3bZG5LMoqBiXDwSSi2p2VN,https://api.spotify.com/v1/audio-analysis/3bZG5LMoqBiXDwSSi2p2VN,397547,4
Windhand,Soma,spotify:track:59ML0d8TWN9YIUK1KG62NC,0.142,0.828,5,-5.503,0,0.0708,0.000706,0.879,0.296,0.146,139.449,audio_features,59ML0d8TWN9YIUK1KG62NC,spotify:track:59ML0d8TWN9YIUK1KG62NC,https://api.spotify.com/v1/tracks/59ML0d8TWN9YIUK1KG62NC,https://api.spotify.com/v1/audio-analysis/59ML0d8TWN9YIUK1KG62NC,562587,4
