Artists,Title,Song_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Lee Brice,Lee Brice,spotify:track:7A8OfzqXBHYGk61FZTHoeo,0.498,0.408,6,-7.946,1,0.0331,0.644,0,0.0993,0.383,78.942,audio_features,7A8OfzqXBHYGk61FZTHoeo,spotify:track:7A8OfzqXBHYGk61FZTHoeo,https://api.spotify.com/v1/tracks/7A8OfzqXBHYGk61FZTHoeo,https://api.spotify.com/v1/audio-analysis/7A8OfzqXBHYGk61FZTHoeo,198973,4
Chris Janson,Buy Me a Boat,spotify:track:2WKLUgklz0VDX5bKTZ3eYD,0.574,0.745,2,-6.663,1,0.0507,0.319,0,0.11,0.693,154.042,audio_features,2WKLUgklz0VDX5bKTZ3eYD,spotify:track:2WKLUgklz0VDX5bKTZ3eYD,https://api.spotify.com/v1/tracks/2WKLUgklz0VDX5bKTZ3eYD,https://api.spotify.com/v1/audio-analysis/2WKLUgklz0VDX5bKTZ3eYD,179078,4
Jason Aldean,They Don't Know,spotify:track:5aPGxR67OwJmu1eEsErW5e,0.567,0.839,6,-4.048,0,0.0698,0.0489,0,0.103,0.903,160.062,audio_features,5aPGxR67OwJmu1eEsErW5e,spotify:track:5aPGxR67OwJmu1eEsErW5e,https://api.spotify.com/v1/tracks/5aPGxR67OwJmu1eEsErW5e,https://api.spotify.com/v1/audio-analysis/5aPGxR67OwJmu1eEsErW5e,194507,4
The Charlie Daniels Band,A Decade Of Hits,spotify:track:383Xl5QTigwj3QiA3Qc6S7,0.523,0.626,0,-9.425,1,0.0523,0.155,0,0.0869,0.917,134.127,audio_features,383Xl5QTigwj3QiA3Qc6S7,spotify:track:383Xl5QTigwj3QiA3Qc6S7,https://api.spotify.com/v1/tracks/383Xl5QTigwj3QiA3Qc6S7,https://api.spotify.com/v1/audio-analysis/383Xl5QTigwj3QiA3Qc6S7,214867,4
John Denver,Back Home Again,spotify:track:1GppOc3LMBYanYagzCQCci,0.756,0.521,9,-10.855,1,0.0448,0.859,0.00174,0.0401,0.964,106.893,audio_features,1GppOc3LMBYanYagzCQCci,spotify:track:1GppOc3LMBYanYagzCQCci,https://api.spotify.com/v1/tracks/1GppOc3LMBYanYagzCQCci,https://api.spotify.com/v1/audio-analysis/1GppOc3LMBYanYagzCQCci,187000,4
John Denver,Rocky Mountain High,spotify:track:5tlyFGagMcqqpbqo2jYKU5,0.455,0.437,4,-11.411,1,0.0278,0.314,0,0.501,0.724,81.396,audio_features,5tlyFGagMcqqpbqo2jYKU5,spotify:track:5tlyFGagMcqqpbqo2jYKU5,https://api.spotify.com/v1/tracks/5tlyFGagMcqqpbqo2jYKU5,https://api.spotify.com/v1/audio-analysis/5tlyFGagMcqqpbqo2jYKU5,283640,4
Florida Georgia Line,Anything Goes,spotify:track:5FyzUlH2Y47ZnVaCB06kQL,0.482,0.922,10,-3.192,1,0.0322,0.008,1.07e-05,0.333,0.716,142.959,audio_features,5FyzUlH2Y47ZnVaCB06kQL,spotify:track:5FyzUlH2Y47ZnVaCB06kQL,https://api.spotify.com/v1/tracks/5FyzUlH2Y47ZnVaCB06kQL,https://api.spotify.com/v1/audio-analysis/5FyzUlH2Y47ZnVaCB06kQL,193640,4
Rodney Atkins,If You're Going Through Hell,spotify:track:5OusUgzHz6Ulb3GZT7WUo5,0.625,0.848,2,-4.008,1,0.0314,0.105,0,0.23,0.716,137.993,audio_features,5OusUgzHz6Ulb3GZT7WUo5,spotify:track:5OusUgzHz6Ulb3GZT7WUo5,https://api.spotify.com/v1/tracks/5OusUgzHz6Ulb3GZT7WUo5,https://api.spotify.com/v1/audio-analysis/5OusUgzHz6Ulb3GZT7WUo5,235427,4
Alabama,Ultimate Alabama 20 # 1 Hits,spotify:track:225W9qCk2o51QyFZiEVDW9,0.522,0.651,9,-9.817,1,0.0465,0.115,0,0.0585,0.818,111.01,audio_features,225W9qCk2o51QyFZiEVDW9,spotify:track:225W9qCk2o51QyFZiEVDW9,https://api.spotify.com/v1/tracks/225W9qCk2o51QyFZiEVDW9,https://api.spotify.com/v1/audio-analysis/225W9qCk2o51QyFZiEVDW9,203240,4
The Osborne Brothers,Bluegrass Then & Now,spotify:track:5QSiHPOYNCmpbwwMQyOGA6,0.549,0.673,11,-5.373,1,0.0296,0.0763,0.000231,0.331,0.923,156.814,audio_features,5QSiHPOYNCmpbwwMQyOGA6,spotify:track:5QSiHPOYNCmpbwwMQyOGA6,https://api.spotify.com/v1/tracks/5QSiHPOYNCmpbwwMQyOGA6,https://api.spotify.com/v1/audio-analysis/5QSiHPOYNCmpbwwMQyOGA6,160027,4
Nitty Gritty Dirt Band,Rhino Hi-Five: Nitty Gritty Dirt Band,spotify:track:19Pwe795pS5bS2Jr57gHK3,0.771,0.283,2,-16.326,1,0.0444,0.198,0,0.0888,0.906,77.756,audio_features,19Pwe795pS5bS2Jr57gHK3,spotify:track:19Pwe795pS5bS2Jr57gHK3,https://api.spotify.com/v1/tracks/19Pwe795pS5bS2Jr57gHK3,https://api.spotify.com/v1/audio-analysis/19Pwe795pS5bS2Jr57gHK3,202787,4
Toby Keith,Unleashed,spotify:track:7E2DqvnVtbIrFrL5X6YH9Q,0.717,0.85,10,-5.329,1,0.0473,0.368,0,0.0495,0.805,119.005,audio_features,7E2DqvnVtbIrFrL5X6YH9Q,spotify:track:7E2DqvnVtbIrFrL5X6YH9Q,https://api.spotify.com/v1/tracks/7E2DqvnVtbIrFrL5X6YH9Q,https://api.spotify.com/v1/audio-analysis/7E2DqvnVtbIrFrL5X6YH9Q,204000,4
Luke Bryan,Tailgates & Tanlines,spotify:track:0cV4xwUA4ue2deqq4CZFko,0.616,0.728,9,-4.02,0,0.0278,0.0275,0,0.228,0.375,111.934,audio_features,0cV4xwUA4ue2deqq4CZFko,spotify:track:0cV4xwUA4ue2deqq4CZFko,https://api.spotify.com/v1/tracks/0cV4xwUA4ue2deqq4CZFko,https://api.spotify.com/v1/audio-analysis/0cV4xwUA4ue2deqq4CZFko,219973,4
Chris Lane,Take Back Home Girl (Feat. Tori Kelly),spotify:track:2gVBXeTjwL0ZEh9gjsQjk0,0.494,0.78,11,-3.825,1,0.064,0.368,0,0.0921,0.664,159.708,audio_features,2gVBXeTjwL0ZEh9gjsQjk0,spotify:track:2gVBXeTjwL0ZEh9gjsQjk0,https://api.spotify.com/v1/tracks/2gVBXeTjwL0ZEh9gjsQjk0,https://api.spotify.com/v1/audio-analysis/2gVBXeTjwL0ZEh9gjsQjk0,211427,4
Parmalee,Sunday Morning,spotify:track:0BzIw053LdsgAu8Sb1baIn,0.584,0.716,0,-4.737,1,0.0342,0.00733,0,0.0879,0.525,90.005,audio_features,0BzIw053LdsgAu8Sb1baIn,spotify:track:0BzIw053LdsgAu8Sb1baIn,https://api.spotify.com/v1/tracks/0BzIw053LdsgAu8Sb1baIn,https://api.spotify.com/v1/audio-analysis/0BzIw053LdsgAu8Sb1baIn,171067,4
Alan Jackson,34 Number Ones,spotify:track:2CBRlZtrYrhd8XXFFDSxAl,0.563,0.796,4,-7.604,1,0.0409,0.15,0,0.355,0.741,162.88,audio_features,2CBRlZtrYrhd8XXFFDSxAl,spotify:track:2CBRlZtrYrhd8XXFFDSxAl,https://api.spotify.com/v1/tracks/2CBRlZtrYrhd8XXFFDSxAl,https://api.spotify.com/v1/audio-analysis/2CBRlZtrYrhd8XXFFDSxAl,158080,4
Chris Cagle,Chris Cagle,spotify:track:0nprj2O0teCglthuhzTG5o,0.596,0.921,7,-4.987,1,0.0504,0.0221,0,0.303,0.703,104.024,audio_features,0nprj2O0teCglthuhzTG5o,spotify:track:0nprj2O0teCglthuhzTG5o,https://api.spotify.com/v1/tracks/0nprj2O0teCglthuhzTG5o,https://api.spotify.com/v1/audio-analysis/0nprj2O0teCglthuhzTG5o,210560,4
Chris Cagle,My Life's Been A Country Song,spotify:track:7uPReljrrTaqzDCcx4JHmi,0.494,0.861,5,-5.236,1,0.0365,0.257,0,0.103,0.668,172.052,audio_features,7uPReljrrTaqzDCcx4JHmi,spotify:track:7uPReljrrTaqzDCcx4JHmi,https://api.spotify.com/v1/tracks/7uPReljrrTaqzDCcx4JHmi,https://api.spotify.com/v1/audio-analysis/7uPReljrrTaqzDCcx4JHmi,181613,4
Mark Wills,Country Fever,spotify:track:2wK6bsyUvQX8CUytzY3wYE,0.6,0.725,4,-8.051,1,0.0442,0.0137,0,0.0766,0.741,90.0,audio_features,2wK6bsyUvQX8CUytzY3wYE,spotify:track:2wK6bsyUvQX8CUytzY3wYE,https://api.spotify.com/v1/tracks/2wK6bsyUvQX8CUytzY3wYE,https://api.spotify.com/v1/audio-analysis/2wK6bsyUvQX8CUytzY3wYE,199689,4
Daryle Singletary,Daryle Singletary,spotify:track:38CnG9HxpVtqXVqpESBr6H,0.681,0.888,7,-4.635,1,0.0656,0.124,1.46e-06,0.573,0.797,151.785,audio_features,38CnG9HxpVtqXVqpESBr6H,spotify:track:38CnG9HxpVtqXVqpESBr6H,https://api.spotify.com/v1/tracks/38CnG9HxpVtqXVqpESBr6H,https://api.spotify.com/v1/audio-analysis/38CnG9HxpVtqXVqpESBr6H,164165,4
Lee Brice,Hard 2 Love,spotify:track:3oyMHCAAcnWFdcGuVgwfhd,0.592,0.584,7,-7.422,1,0.0305,0.245,0,0.0862,0.371,160.048,audio_features,3oyMHCAAcnWFdcGuVgwfhd,spotify:track:3oyMHCAAcnWFdcGuVgwfhd,https://api.spotify.com/v1/tracks/3oyMHCAAcnWFdcGuVgwfhd,https://api.spotify.com/v1/audio-analysis/3oyMHCAAcnWFdcGuVgwfhd,209787,4
Shania Twain,Greatest Hits,spotify:track:2ugGNNwNaJdiusX3aLOMUy,0.72,0.732,10,-5.186,1,0.0411,0.0984,0,0.15,0.848,132.06,audio_features,2ugGNNwNaJdiusX3aLOMUy,spotify:track:2ugGNNwNaJdiusX3aLOMUy,https://api.spotify.com/v1/tracks/2ugGNNwNaJdiusX3aLOMUy,https://api.spotify.com/v1/audio-analysis/2ugGNNwNaJdiusX3aLOMUy,238773,4
Steve Goodman,The Steve Goodman Anthology: No Big Surprise,spotify:track:0VFX0UnItNIt2AfEqQByVV,0.695,0.601,0,-9.902,1,0.0375,0.252,0,0.502,0.903,99.75,audio_features,0VFX0UnItNIt2AfEqQByVV,spotify:track:0VFX0UnItNIt2AfEqQByVV,https://api.spotify.com/v1/tracks/0VFX0UnItNIt2AfEqQByVV,https://api.spotify.com/v1/audio-analysis/0VFX0UnItNIt2AfEqQByVV,171293,4
Brad Paisley,Moonshine in the Trunk,spotify:track:3yMVUGqVK5iTTkA8kGChH2,0.595,0.823,2,-5.864,1,0.0483,0.0385,1.35e-06,0.0984,0.745,108.99,audio_features,3yMVUGqVK5iTTkA8kGChH2,spotify:track:3yMVUGqVK5iTTkA8kGChH2,https://api.spotify.com/v1/tracks/3yMVUGqVK5iTTkA8kGChH2,https://api.spotify.com/v1/audio-analysis/3yMVUGqVK5iTTkA8kGChH2,220147,4
Brantley Gilbert,The Devil Don't Sleep,spotify:track:0NKBHAJLQBCekWM6pf7wjv,0.535,0.924,8,-5.092,0,0.0931,0.0116,1.7e-05,0.117,0.793,159.98,audio_features,0NKBHAJLQBCekWM6pf7wjv,spotify:track:0NKBHAJLQBCekWM6pf7wjv,https://api.spotify.com/v1/tracks/0NKBHAJLQBCekWM6pf7wjv,https://api.spotify.com/v1/audio-analysis/0NKBHAJLQBCekWM6pf7wjv,193053,4
Tim McGraw,Number One Hits,spotify:track:1zG6cEmeo4rv7Old8XD7vC,0.507,0.85,5,-5.679,1,0.0472,0.378,0,0.0567,0.847,171.8,audio_features,1zG6cEmeo4rv7Old8XD7vC,spotify:track:1zG6cEmeo4rv7Old8XD7vC,https://api.spotify.com/v1/tracks/1zG6cEmeo4rv7Old8XD7vC,https://api.spotify.com/v1/audio-analysis/1zG6cEmeo4rv7Old8XD7vC,183733,4
Jake Owen,Days of Gold (Deluxe Edition),spotify:track:1uaORxvjlpGSLouYxVd1RF,0.509,0.963,3,-4.358,1,0.0398,0.0255,0,0.127,0.932,159.984,audio_features,1uaORxvjlpGSLouYxVd1RF,spotify:track:1uaORxvjlpGSLouYxVd1RF,https://api.spotify.com/v1/tracks/1uaORxvjlpGSLouYxVd1RF,https://api.spotify.com/v1/audio-analysis/1uaORxvjlpGSLouYxVd1RF,219920,4
Brantley Gilbert,Halfway To Heaven (Deluxe Edition),spotify:track:454JIJlQ8GvrCoBvSfq3KA,0.409,0.765,11,-5.696,1,0.0412,0.0249,6.16e-06,0.104,0.5,83.093,audio_features,454JIJlQ8GvrCoBvSfq3KA,spotify:track:454JIJlQ8GvrCoBvSfq3KA,https://api.spotify.com/v1/tracks/454JIJlQ8GvrCoBvSfq3KA,https://api.spotify.com/v1/audio-analysis/454JIJlQ8GvrCoBvSfq3KA,214827,4
Florida Georgia Line,Anything Goes,spotify:track:0H9Q7Vzu8nYRDBZYKbtU8d,0.476,0.92,10,-3.223,1,0.0329,0.00485,1.15e-05,0.355,0.694,142.952,audio_features,0H9Q7Vzu8nYRDBZYKbtU8d,spotify:track:0H9Q7Vzu8nYRDBZYKbtU8d,https://api.spotify.com/v1/tracks/0H9Q7Vzu8nYRDBZYKbtU8d,https://api.spotify.com/v1/audio-analysis/0H9Q7Vzu8nYRDBZYKbtU8d,193640,4
Mark Wills,Looking for America,spotify:track:32WGqV7YUfh2RmkeLWf2X7,0.435,0.821,11,-3.55,1,0.0539,0.461,1.5e-06,0.342,0.377,147.645,audio_features,32WGqV7YUfh2RmkeLWf2X7,spotify:track:32WGqV7YUfh2RmkeLWf2X7,https://api.spotify.com/v1/tracks/32WGqV7YUfh2RmkeLWf2X7,https://api.spotify.com/v1/audio-analysis/32WGqV7YUfh2RmkeLWf2X7,220347,4
Thomas Rhett,Spotify Singles,spotify:track:71R7NckyIlOd8fJzoZIJfR,0.671,0.544,0,-8.621,1,0.0306,0.117,3.12e-05,0.149,0.568,132.953,audio_features,71R7NckyIlOd8fJzoZIJfR,spotify:track:71R7NckyIlOd8fJzoZIJfR,https://api.spotify.com/v1/tracks/71R7NckyIlOd8fJzoZIJfR,https://api.spotify.com/v1/audio-analysis/71R7NckyIlOd8fJzoZIJfR,255127,4
Toby Keith,Clancy's Tavern (Deluxe Edition),spotify:track:47nm8czanMUzIqHsnr5x61,0.549,0.563,4,-6.655,1,0.0669,0.279,0,0.215,0.81,163.991,audio_features,47nm8czanMUzIqHsnr5x61,spotify:track:47nm8czanMUzIqHsnr5x61,https://api.spotify.com/v1/tracks/47nm8czanMUzIqHsnr5x61,https://api.spotify.com/v1/audio-analysis/47nm8czanMUzIqHsnr5x61,223387,4
Weezer,Weezer (Deluxe Edition),spotify:track:4YPhn26bIFm2KUkL1VLzQG,0.635,0.435,3,-7.521,1,0.031,0.00328,6.78e-06,0.071,0.459,76.098,audio_features,4YPhn26bIFm2KUkL1VLzQG,spotify:track:4YPhn26bIFm2KUkL1VLzQG,https://api.spotify.com/v1/tracks/4YPhn26bIFm2KUkL1VLzQG,https://api.spotify.com/v1/audio-analysis/4YPhn26bIFm2KUkL1VLzQG,256880,4
The Troggs,The Best Of The Troggs,spotify:track:0D9J4MkQVyn1690CBqLx4u,0.458,0.853,9,-8.575,1,0.139,0.741,0.0215,0.0851,0.671,202.509,audio_features,0D9J4MkQVyn1690CBqLx4u,spotify:track:0D9J4MkQVyn1690CBqLx4u,https://api.spotify.com/v1/tracks/0D9J4MkQVyn1690CBqLx4u,https://api.spotify.com/v1/audio-analysis/0D9J4MkQVyn1690CBqLx4u,158640,4
The Osborne Brothers,From Rocky Top to Muddy Bottom: The Songs of Boudleaux and Felice Bryant,spotify:track:6se4sK4ZbkNgOJUkmszbxX,0.551,0.557,4,-8.514,1,0.0298,0.14,0.000129,0.333,0.93,156.805,audio_features,6se4sK4ZbkNgOJUkmszbxX,spotify:track:6se4sK4ZbkNgOJUkmszbxX,https://api.spotify.com/v1/tracks/6se4sK4ZbkNgOJUkmszbxX,https://api.spotify.com/v1/audio-analysis/6se4sK4ZbkNgOJUkmszbxX,161227,4
Rufus Wainwright,Vibrate: The Best Of (Deluxe Edition),spotify:track:2u6fRGcaBhpI4uNBHpGv0b,0.367,0.156,9,-10.052,0,0.0314,0.88,0,0.0972,0.44,73.138,audio_features,2u6fRGcaBhpI4uNBHpGv0b,spotify:track:2u6fRGcaBhpI4uNBHpGv0b,https://api.spotify.com/v1/tracks/2u6fRGcaBhpI4uNBHpGv0b,https://api.spotify.com/v1/audio-analysis/2u6fRGcaBhpI4uNBHpGv0b,251587,4
The White Stripes,Elephant,spotify:track:7i6r9KotUPQg3ozKKgEPIN,0.726,0.463,0,-7.828,1,0.0799,0.00817,0.447,0.255,0.321,123.881,audio_features,7i6r9KotUPQg3ozKKgEPIN,spotify:track:7i6r9KotUPQg3ozKKgEPIN,https://api.spotify.com/v1/tracks/7i6r9KotUPQg3ozKKgEPIN,https://api.spotify.com/v1/audio-analysis/7i6r9KotUPQg3ozKKgEPIN,231733,4
The Beatles,1 (Remastered),spotify:track:0aym2LBJBk9DAYuHHutrIl,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,audio_features,0aym2LBJBk9DAYuHHutrIl,spotify:track:0aym2LBJBk9DAYuHHutrIl,https://api.spotify.com/v1/tracks/0aym2LBJBk9DAYuHHutrIl,https://api.spotify.com/v1/audio-analysis/0aym2LBJBk9DAYuHHutrIl,425653,4
Phantom Planet,The Guest (Expanded Edition),spotify:track:497Fkp3gRiGrRMoqBTDudr,0.4,0.805,4,-7.305,1,0.0407,0.0387,5.4e-05,0.109,0.324,158.459,audio_features,497Fkp3gRiGrRMoqBTDudr,spotify:track:497Fkp3gRiGrRMoqBTDudr,https://api.spotify.com/v1/tracks/497Fkp3gRiGrRMoqBTDudr,https://api.spotify.com/v1/audio-analysis/497Fkp3gRiGrRMoqBTDudr,193933,4
Alanis Morissette,Jagged Little Pill,spotify:track:4oGTdOClZUxcM2H3UmXlwL,0.495,0.595,11,-7.57,1,0.0443,0.246,0,0.236,0.392,85.341,audio_features,4oGTdOClZUxcM2H3UmXlwL,spotify:track:4oGTdOClZUxcM2H3UmXlwL,https://api.spotify.com/v1/tracks/4oGTdOClZUxcM2H3UmXlwL,https://api.spotify.com/v1/audio-analysis/4oGTdOClZUxcM2H3UmXlwL,225933,4
Arcade Fire,Funeral,spotify:track:6Hmj7SrLRbreLVfVS7mV1S,0.252,0.8,0,-4.845,1,0.0368,0.12,0.0538,0.118,0.29,139.361,audio_features,6Hmj7SrLRbreLVfVS7mV1S,spotify:track:6Hmj7SrLRbreLVfVS7mV1S,https://api.spotify.com/v1/tracks/6Hmj7SrLRbreLVfVS7mV1S,https://api.spotify.com/v1/audio-analysis/6Hmj7SrLRbreLVfVS7mV1S,335333,4
Rednex,Sex & Violins,spotify:track:0Jg602cHeMCnPez9baacIe,0.738,0.937,9,-7.788,0,0.0668,0.0124,0.00206,0.0338,0.614,131.994,audio_features,0Jg602cHeMCnPez9baacIe,spotify:track:0Jg602cHeMCnPez9baacIe,https://api.spotify.com/v1/tracks/0Jg602cHeMCnPez9baacIe,https://api.spotify.com/v1/audio-analysis/0Jg602cHeMCnPez9baacIe,193827,4
Bobby Day,Rockin' Robin,spotify:track:4FlYcJnfkeBpowEHJ72Bmt,0.541,0.608,7,-13.083,1,0.106,0.298,0,0.234,0.938,171.992,audio_features,4FlYcJnfkeBpowEHJ72Bmt,spotify:track:4FlYcJnfkeBpowEHJ72Bmt,https://api.spotify.com/v1/tracks/4FlYcJnfkeBpowEHJ72Bmt,https://api.spotify.com/v1/audio-analysis/4FlYcJnfkeBpowEHJ72Bmt,160080,4
Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),spotify:track:2Cd9iWfcOpGDHLz6tVA3G4,0.766,0.873,11,-6.381,0,0.143,0.00627,0,0.0764,0.743,126.988,audio_features,2Cd9iWfcOpGDHLz6tVA3G4,spotify:track:2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/tracks/2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/audio-analysis/2Cd9iWfcOpGDHLz6tVA3G4,202627,4
Flume,Lockjaw,spotify:track:150zGw0P2EJccYJKnFIler,0.559,0.67,7,-4.985,1,0.0474,0.592,0.000184,0.171,0.438,78.957,audio_features,150zGw0P2EJccYJKnFIler,spotify:track:150zGw0P2EJccYJKnFIler,https://api.spotify.com/v1/tracks/150zGw0P2EJccYJKnFIler,https://api.spotify.com/v1/audio-analysis/150zGw0P2EJccYJKnFIler,221895,4
Imagine Dragons,Smoke + Mirrors (Deluxe),spotify:track:0rKlNsNmGGKGXo6tDgkHEn,0.634,0.749,0,-7.895,1,0.029,0.0789,0.0166,0.0698,0.49,100.002,audio_features,0rKlNsNmGGKGXo6tDgkHEn,spotify:track:0rKlNsNmGGKGXo6tDgkHEn,https://api.spotify.com/v1/tracks/0rKlNsNmGGKGXo6tDgkHEn,https://api.spotify.com/v1/audio-analysis/0rKlNsNmGGKGXo6tDgkHEn,217400,4
Saint Motel,My Type EP,spotify:track:2Iq6HhIquO7JKr0KfTNLzU,0.595,0.896,10,-2.951,1,0.047,0.0641,5.82e-05,0.0748,0.567,118.001,audio_features,2Iq6HhIquO7JKr0KfTNLzU,spotify:track:2Iq6HhIquO7JKr0KfTNLzU,https://api.spotify.com/v1/tracks/2Iq6HhIquO7JKr0KfTNLzU,https://api.spotify.com/v1/audio-analysis/2Iq6HhIquO7JKr0KfTNLzU,204812,4
Bahamas,Bahamas is Afie,spotify:track:40WXqoyOLAAugGmJWZU1FY,0.711,0.468,4,-4.797,0,0.0515,0.63,0.00427,0.087,0.533,127.458,audio_features,40WXqoyOLAAugGmJWZU1FY,spotify:track:40WXqoyOLAAugGmJWZU1FY,https://api.spotify.com/v1/tracks/40WXqoyOLAAugGmJWZU1FY,https://api.spotify.com/v1/audio-analysis/40WXqoyOLAAugGmJWZU1FY,234973,4
Bishop Briggs,Bishop Briggs,spotify:track:0TGTE9TEh9qzuFwmtRNICn,0.726,0.484,2,-6.707,0,0.0477,0.274,2.44e-06,0.0874,0.561,62.493,audio_features,0TGTE9TEh9qzuFwmtRNICn,spotify:track:0TGTE9TEh9qzuFwmtRNICn,https://api.spotify.com/v1/tracks/0TGTE9TEh9qzuFwmtRNICn,https://api.spotify.com/v1/audio-analysis/0TGTE9TEh9qzuFwmtRNICn,214280,4
Bro Safari,Animal (Deluxe Edition),spotify:track:7o1vBD9fY7zhdcwUvUvl2w,0.611,0.895,5,-3.315,0,0.0826,0.0288,0.0153,0.27,0.51,150.008,audio_features,7o1vBD9fY7zhdcwUvUvl2w,spotify:track:7o1vBD9fY7zhdcwUvUvl2w,https://api.spotify.com/v1/tracks/7o1vBD9fY7zhdcwUvUvl2w,https://api.spotify.com/v1/audio-analysis/7o1vBD9fY7zhdcwUvUvl2w,244870,4
Big Wild,I Just Wanna,spotify:track:4tPrsy2AujIOUxYd6ITOIz,0.608,0.852,4,-6.885,1,0.0419,0.0021,0.505,0.369,0.64,148.004,audio_features,4tPrsy2AujIOUxYd6ITOIz,spotify:track:4tPrsy2AujIOUxYd6ITOIz,https://api.spotify.com/v1/tracks/4tPrsy2AujIOUxYd6ITOIz,https://api.spotify.com/v1/audio-analysis/4tPrsy2AujIOUxYd6ITOIz,183243,4
Flux Pavilion,Blow the Roof,spotify:track:29RuDIip0ewe8hfnCItSC2,0.631,0.797,10,-5.383,0,0.0366,0.0058,0.00184,0.104,0.404,144.975,audio_features,29RuDIip0ewe8hfnCItSC2,spotify:track:29RuDIip0ewe8hfnCItSC2,https://api.spotify.com/v1/tracks/29RuDIip0ewe8hfnCItSC2,https://api.spotify.com/v1/audio-analysis/29RuDIip0ewe8hfnCItSC2,292552,4
Galantis,Pharmacy,spotify:track:46lFttIf5hnUZMGvjK0Wxo,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,audio_features,46lFttIf5hnUZMGvjK0Wxo,spotify:track:46lFttIf5hnUZMGvjK0Wxo,https://api.spotify.com/v1/tracks/46lFttIf5hnUZMGvjK0Wxo,https://api.spotify.com/v1/audio-analysis/46lFttIf5hnUZMGvjK0Wxo,227074,4
Ookay,Thief,spotify:track:5Ce9z7GqSknXccyppRxNLY,0.57,0.797,6,-2.954,1,0.0608,0.00476,0.00833,0.11,0.212,149.925,audio_features,5Ce9z7GqSknXccyppRxNLY,spotify:track:5Ce9z7GqSknXccyppRxNLY,https://api.spotify.com/v1/tracks/5Ce9z7GqSknXccyppRxNLY,https://api.spotify.com/v1/audio-analysis/5Ce9z7GqSknXccyppRxNLY,239711,4
Young the Giant,Mind Over Matter,spotify:track:5Az8KU81g2aLBbJN67F2CI,0.466,0.763,0,-4.448,1,0.0318,0.000501,0,0.0973,0.293,154.914,audio_features,5Az8KU81g2aLBbJN67F2CI,spotify:track:5Az8KU81g2aLBbJN67F2CI,https://api.spotify.com/v1/tracks/5Az8KU81g2aLBbJN67F2CI,https://api.spotify.com/v1/audio-analysis/5Az8KU81g2aLBbJN67F2CI,244693,4
Coast Modern,Animals,spotify:track:7LhLS1B6KSwg3ODV2gUAlO,0.597,0.924,9,-4.076,1,0.0432,0.00208,7.84e-05,0.15,0.881,121.034,audio_features,7LhLS1B6KSwg3ODV2gUAlO,spotify:track:7LhLS1B6KSwg3ODV2gUAlO,https://api.spotify.com/v1/tracks/7LhLS1B6KSwg3ODV2gUAlO,https://api.spotify.com/v1/audio-analysis/7LhLS1B6KSwg3ODV2gUAlO,214267,4
AJR,What Everyone's Thinking,spotify:track:45iMRHmfLZu3yjdZ8P5e3t,0.672,0.642,5,-4.552,1,0.0461,0.127,0,0.137,0.656,123.984,audio_features,45iMRHmfLZu3yjdZ8P5e3t,spotify:track:45iMRHmfLZu3yjdZ8P5e3t,https://api.spotify.com/v1/tracks/45iMRHmfLZu3yjdZ8P5e3t,https://api.spotify.com/v1/audio-analysis/45iMRHmfLZu3yjdZ8P5e3t,202194,4
Imagine Dragons,Thunder,spotify:track:56lBX2WHqfGuoeZxZvUnVj,0.601,0.834,0,-3.78,1,0.0455,0.00502,0.15,0.121,0.249,167.879,audio_features,56lBX2WHqfGuoeZxZvUnVj,spotify:track:56lBX2WHqfGuoeZxZvUnVj,https://api.spotify.com/v1/tracks/56lBX2WHqfGuoeZxZvUnVj,https://api.spotify.com/v1/audio-analysis/56lBX2WHqfGuoeZxZvUnVj,187761,4
Imagine Dragons,Believer,spotify:track:05KfyCEE6otdlT1pp2VIjP,0.772,0.775,10,-4.388,0,0.112,0.0417,0,0.226,0.748,124.978,audio_features,05KfyCEE6otdlT1pp2VIjP,spotify:track:05KfyCEE6otdlT1pp2VIjP,https://api.spotify.com/v1/tracks/05KfyCEE6otdlT1pp2VIjP,https://api.spotify.com/v1/audio-analysis/05KfyCEE6otdlT1pp2VIjP,203782,4
Avicii,Stories,spotify:track:3uEu7hcvgrSOrgnMxzqugh,0.712,0.743,2,-3.462,1,0.0627,0.0852,4.16e-06,0.106,0.361,104.008,audio_features,3uEu7hcvgrSOrgnMxzqugh,spotify:track:3uEu7hcvgrSOrgnMxzqugh,https://api.spotify.com/v1/tracks/3uEu7hcvgrSOrgnMxzqugh,https://api.spotify.com/v1/audio-analysis/3uEu7hcvgrSOrgnMxzqugh,171960,4
